image_id,username,image_url,created_at,prompt,negative_prompt
28609279,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/6b8adc54-330e-411e-8ade-7d54706c848c/original=true/6b8adc54-330e-411e-8ade-7d54706c848c.jpeg,2024-09-10T00:05:00.000Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up, rating explicit, 1 boy, male focus, 19 years old, sora \(kingdom hearts\), kingdom hearts, brown hair blue eyes, rain, storm clouds, yellow raincoat, yellow gloves, erection, testicles, pubic hair, precum, precum dripping, geometric pattern, fog, glowing, neon, light, dark, g0thicPXL,amazing quality,best aesthetic<lora:xl_more_art-full_v1:0.5>,<lora:g0th1cPXL:0.8>,<lora:add-detail-xl:1>","skull, text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
28767313,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/65980111-32ac-4e2b-bacb-7ad1360fdb82/original=true/65980111-32ac-4e2b-bacb-7ad1360fdb82.jpeg,2024-09-11T00:06:00.000Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up, rating explicit, 1 boy, male focus, 19 years old, sora \(kingdom hearts\), brown hair, blue eyes, necklace, sitting,leaning back, from side, thigh, ass, bottomless, erection, precum, precum dripping, beach, ocean, sunset, clouds, glowing, neon, g0thicPXL,amazing quality,best aesthetic<lora:xl_more_art-full_v1:0.5>,<lora:g0th1cPXL:0.8>,<lora:add-detail-xl:1>","skull, text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
28767316,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/385052f3-6529-4031-b5b4-9b94b8ebc5f5/original=true/385052f3-6529-4031-b5b4-9b94b8ebc5f5.jpeg,2024-09-11T00:06:00.000Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up, rating explicit, 1 boy, male focus, 19 years old, sora \(kingdom hearts\), brown hair, blue eyes, necklace, sitting,leaning back, thigh, ass, bottomless, erection, precum, precum dripping, beach, ocean, sunset, clouds, glowing, neon, g0thicPXL,amazing quality,best aesthetic<lora:xl_more_art-full_v1:0.5>,<lora:g0th1cPXL:0.8>,<lora:add-detail-xl:1>","female, women, girl, skull, text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
28872434,cgZl0sd,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/3e9ace4d-8475-42ea-a4d3-57b0068f14a0/original=true/3e9ace4d-8475-42ea-a4d3-57b0068f14a0.jpeg,2024-09-11T12:48:41.013Z,"score_9, score_8_up, score_7_up, score_6_up, 
1boy, male focus, pectroal, small nipples,   
silver hair, red eyes,
cowboy shot, dynamic pose,  dark orange background, surrounding mist,
zPDXL2,
<lora:fgf_ab_v4:0.85>bangs, single lid eyes 
<lora:zy_bebbo_v1:0.8> zy_bebbo, 
<lora:Expressive_H:0.8> expressiveh,","score_6, score_5, score_4, blurry, pony, furry,  censored, childish, old, fat, female, lady, woman, girl, 
muscular, abs, bodybuilder,
bad anatomy, long torso, long neck, bad hands, deformed hands, bad fingers, deformed fingers, extra fingers, missing fingers, 
zPDXL2-neg"
28872475,cgZl0sd,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/c6f01da0-1f4c-49aa-8768-3e8e41dd43c6/original=true/c6f01da0-1f4c-49aa-8768-3e8e41dd43c6.jpeg,2024-09-11T12:48:41.013Z,"score_9, score_8_up, score_7_up, score_6_up, 
1boy, male focus, pectroal, small nipples,   
silver hair, red eyes,
cowboy shot, dynamic pose,  
detailed cloudy blue sky,
zPDXL2,
<lora:fgf_ab_v4:0.85>bangs, single lid eyes 
<lora:zy_bebbo_v1:0.8> zy_bebbo, 
<lora:Expressive_H:0.8> expressiveh,","score_6, score_5, score_4, blurry, pony, furry,  censored, childish, old, fat, female, lady, woman, girl, 
muscular, abs, bodybuilder,
bad anatomy, long torso, long neck, bad hands, deformed hands, bad fingers, deformed fingers, extra fingers, missing fingers, 
zPDXL2-neg"
28945177,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/97dd27ff-1d0d-4e9b-8276-a9140d3750ca/original=true/97dd27ff-1d0d-4e9b-8276-a9140d3750ca.jpeg,2024-09-12T00:05:00.000Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up, rating explicit, male focus, 18 years old, sexy, yaoi, from side, many faceless men, group sex, fucking, anal sex, anal penetration, 19 years old, sora \(kingdom hearts\), brown hair, blue eyes, necklace,   bottomless, open shirt, orgasm, testicles, erection, pubic hair, semen, dripping semen, beach, g0thicPXL, glowing, neon, floating particles, light, fog, geometric pattern, amazing quality, best aesthetic<lora:xl_more_art-full_v1:0.5>,<lora:g0th1cPXL:0.8>,<lora:add-detail-xl:1>","text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
29278832,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/a2c2a191-77cb-4113-b918-fc8b2cf28ca6/original=true/a2c2a191-77cb-4113-b918-fc8b2cf28ca6.jpeg,2024-09-14T00:05:00.000Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up,rating,explicit,1 elf boy,male focus,18 years old, blond colored hair, blue  colored eyes, single braid hair style,  small erection, pubic hair, testicles, precum, precum dripping, casting a spell, armor,loin cloth,sexy, castle, dynamic composition,mystical medieval atmosphere, magical, cute, <lora:xl_more_art-full_v1:1>,<lora:aesthetic_anime_v1s:1>","makeup,nude,facial hair,fat,heavy,hefty,text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
29278835,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/1c073ce6-200b-48ca-a72a-3c0c6ed937cd/original=true/1c073ce6-200b-48ca-a72a-3c0c6ed937cd.jpeg,2024-09-14T00:05:00.000Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up,rating,explicit,1 elf boy,male focus,18 years old, blond colored hair, blue  colored eyes, wavy  hair style,  small erection, pubic hair, testicles, precum, precum dripping, holding a sword , armor,loin cloth,sexy, castle, dynamic composition,mystical medieval atmosphere, magical, cute, <lora:xl_more_art-full_v1:1>,<lora:aesthetic_anime_v1s:1>","makeup,nude,facial hair,fat,heavy,hefty,text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
29278838,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/89c0e03a-53ca-4640-a95e-5c5f47634ef9/original=true/89c0e03a-53ca-4640-a95e-5c5f47634ef9.jpeg,2024-09-14T00:05:00.000Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up,rating,explicit,1 elf boy,male focus,18 years old, black  colored hair, gray colored eyes, single braid hair style,  small erection, pubic hair, testicles, precum, precum dripping, holding a sword , armor,loin cloth,sexy, castle, dynamic composition,mystical medieval atmosphere, magical, cute, <lora:xl_more_art-full_v1:1>,<lora:aesthetic_anime_v1s:1>","makeup,nude,facial hair,fat,heavy,hefty,text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
29442320,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/c2d81814-7a1e-46c9-8e39-5e976bd37947/original=true/c2d81814-7a1e-46c9-8e39-5e976bd37947.jpeg,2024-09-15T00:06:00.000Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up, rating explicit, male focus, sexy, 1boy, twink, 19 years old, todoroki shouto, boku no hero academia, two-tone hair, upper body shot, flexing, topless, highly detailed nipples, armpit hair, g0thicPXL, glowing, neon, floating particles, light, fog, geometric pattern, amazing quality, best aesthetic<lora:xl_more_art-full_v1:0.5>,<lora:g0th1cPXL:0.8>,<lora:add-detail-xl:1>","fat, heavy, hefty, muscular, abs,  text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
29582293,niffik92,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/95f4ce0e-8950-4d25-af80-5b44a693bf8c/original=true/95f4ce0e-8950-4d25-af80-5b44a693bf8c.jpeg,2024-09-15T18:07:52.468Z,"2boys, 2 boys, multiple boys, male focus, kaedehara kazuha \(genshin impact\), kazuha's friend \(genshin impact\), genshin impact
amazing quality, best aesthetic,
gay, yaoi,
18 years old, twink, slim, toned, petite, six pack abs, defined chest, highly detailed nipples, smile, seductive, confident, erection, testicles, sweat, covered in sweat, moaning in pleasure, blush, body blush, cum blush,
anal sex, fucking, kissing, anal penetration, penis in ass, cumming, ejaculation, side view, cum on abs, cum on chest, cum on face, very large cumshot, lots of cum, mutual orgasm,
doggystyle,
bedroom, sunset,fog, darkness,
light, neon, g0thicPXL,
best quality, amazing quality, best aesthetic, absurdres, very nsfw
BREAK 1boy, topless, shorts pulled down, sweat, covered in sweat,
BREAK 1boy, mostly nude,","backpack, text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
29607674,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/9c8d6a18-a81b-4b85-adbe-06cb4b7b36ac/original=true/9c8d6a18-a81b-4b85-adbe-06cb4b7b36ac.jpeg,2024-09-16T00:04:00.000Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up, rating explicit, male focus, sexy, 1boy, 19 years old, todoroki shouto, boku no hero academia, two-tone hair,  from behind, thigh, ass, light, dark, geometric pattern, g0thicPXL, glowing, neon, amazing quality, best aesthetic<lora:xl_more_art-full_v1:0.5>,<lora:g0th1cPXL:0.8>,<lora:add-detail-xl:1>","abs, text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
29607675,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/b0474468-9262-437a-960d-b92ee487937f/original=true/b0474468-9262-437a-960d-b92ee487937f.jpeg,2024-09-16T00:04:00.000Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up, rating explicit, male focus, sexy, 1boy, 19 years old, todoroki shouto, boku no hero academia, two-tone hair,  from behind, thigh, ass, jewelry, fancy, lace trim, light, dark, geometric pattern, g0thicPXL, glowing, neon, amazing quality, best aesthetic<lora:xl_more_art-full_v1:0.5>,<lora:g0th1cPXL:0.8>,<lora:add-detail-xl:1>","abs, text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
29607679,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/2b83578f-6ad2-432b-90e5-78b64e7f845e/original=true/2b83578f-6ad2-432b-90e5-78b64e7f845e.jpeg,2024-09-16T00:04:00.000Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up, rating explicit, male focus, sexy, 1boy, 19 years old, todoroki shouto, boku no hero academia, two-tone hair, thigh, ass, bulge, jewelry, fancy, lace trim,silk thong, light, dark, geometric pattern, g0thicPXL, glowing, neon, amazing quality, best aesthetic<lora:xl_more_art-full_v1:0.5>,<lora:g0th1cPXL:0.8>,<lora:add-detail-xl:1>","female, women, girl, abs, text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
29607691,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/fdcd0e80-3f93-4fbd-aea1-008a48d7066e/original=true/fdcd0e80-3f93-4fbd-aea1-008a48d7066e.jpeg,2024-09-16T00:04:00.000Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up, rating explicit, male focus, sexy, 1boy, 19 years old, todoroki shouto, boku no hero academia, two-tone hair, bare midriff, open pants, masturbation, erection, testicles, pubic hair, precum, precum dripping, , light, dark, geometric pattern, g0thicPXL, glowing, neon, amazing quality, best aesthetic<lora:xl_more_art-full_v1:0.5>,<lora:g0th1cPXL:0.8>,<lora:add-detail-xl:1>","female, women, girl, abs, fat, heavy, hefty, text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
29589496,e_shion,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/f57a1be1-3934-4787-a584-d938a2c5780c/original=true/f57a1be1-3934-4787-a584-d938a2c5780c.jpeg,2024-09-15T19:04:55.335Z,"score_9, score_8_up, score_7_up, masterpiece, best quality, 1boy, solo, young boy,
<lora:HuJiaPony:0.8> hujia, green hanfu, single hair bun, twin braids, blue eyes, brown hair
<lora:Rintarou_Okabe_Pose_Pony:1> Rintarou_Okabe_Pose","lowres, bad hands, jpeg artifacts, worst quality, bad quality, watermark, signature, extra digits, artistic error, username, abstract, artist logo, artist name, signature, censored"
29776402,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/2e6055ce-3f79-4601-9bad-a0222373e873/original=true/2e6055ce-3f79-4601-9bad-a0222373e873.jpeg,2024-09-17T00:05:00.000Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up, rating explicit, male focus, sexy, 1boy, 19 years old, todoroki shouto, boku no hero academia, two-tone hair, from side, all fours, thigh, jewelry, fancy, lace trim,silk thong, bulge, light, dark, geometric pattern, g0thicPXL, glowing, neon, amazing quality, best aesthetic<lora:xl_more_art-full_v1:0.5>,<lora:g0th1cPXL:0.8>,<lora:add-detail-xl:1>","abs, text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
29822702,canyayan,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/15a23972-fd78-4ce2-8b22-f63bf0ee01a5/original=true/15a23972-fd78-4ce2-8b22-f63bf0ee01a5.jpeg,2025-04-26T14:10:33.997Z,"cowboy shot,magazine_cover,colorful_background,opposing sides, simple_background,gondom,po_fu,
dutch_angle,1boy,reaching towards viewer,dynamic_pose,bara,buzz cut,toned_male,(slim waist:1.2), thick_thighs,",
29950855,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/cd50d838-8088-4a33-b4dd-e57bcca8dbf7/original=true/cd50d838-8088-4a33-b4dd-e57bcca8dbf7.jpeg,2024-09-18T00:05:00.000Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up, rating explicit, male focus, sexy, 1boy, 19 years old, todoroki shouto, boku no hero academia, two-tone hair, from side, all fours, thigh, ass, anal object insertion, butt plug,  testicles, erection, precum, precum dripping, jewelry, fancy, lace trim, bottomless, light, dark, geometric pattern, g0thicPXL, glowing, neon, amazing quality, best aesthetic<lora:xl_more_art-full_v1:0.5>,<lora:g0th1cPXL:0.8>,<lora:add-detail-xl:1>","abs, text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
29950856,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/6150ce7b-5d61-402e-abae-fd3b913caf5d/original=true/6150ce7b-5d61-402e-abae-fd3b913caf5d.jpeg,2024-09-18T00:05:00.000Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up, rating explicit, male focus, sexy, 1boy, 19 years old, todoroki shouto, boku no hero academia, two-tone hair, from side, all fours, thigh, ass, anal object insertion, butt plug,  testicles, erection, precum, precum dripping, jewelry, fancy, lace trim, bottomless, light, dark, geometric pattern, g0thicPXL, glowing, neon, amazing quality, best aesthetic<lora:xl_more_art-full_v1:0.5>,<lora:g0th1cPXL:0.8>,<lora:add-detail-xl:1>","abs, text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
29950872,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/9661cf7d-cb13-4d22-b4e0-64735cf3c4bf/original=true/9661cf7d-cb13-4d22-b4e0-64735cf3c4bf.jpeg,2024-09-18T00:05:00.000Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up, rating explicit, male focus, 2boys, 18 years old, from side, yaoi, fucking, sex, anal sex, erection, testicles, pubic hair, orgasm, semen, light, dark, geometric pattern, glowing, neon, g0thicPXL,amazing quality,best aesthetic BREAK todoroki shouto, red hair, white hair, boku no hero academia, fucking, orgasm BREAK  hawks \(boku no hero academia\), gold eyes, giant red hawk wings, boku no hero academia, on stomach, bottomless, fucked silly, anal, deep penetration,  <lora:xl_more_art-full_v1:0.5>,<lora:g0th1cPXL:0.8>,<lora:add-detail-xl:1>","solo, text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
30074745,soloimageia,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/db35dfb0-0ea2-47d5-b027-d61d912d8656/original=true/db35dfb0-0ea2-47d5-b027-d61d912d8656.jpeg,2024-09-18T13:59:12.314Z,"score_9, score_8_up, score_7_up, score_6_up,
abs, male focus, spiked hair, multiple boys, 2boys, muscular, piercing, muscular male, bara, pectorals, jewelry, manly, necklace, one eye closed, tattoo, ear piercing, scar, topless male, smile, looking at viewer, biceps, yellow eyes, thick eyebrows, navel, belt, orange hair, animal ears, red eyes, artist name, thick arms, green hair, male swimwear, underwear, earrings, short hair, male underwear, large pectorals, obliques, pants, swim briefs, cat ears, nipples, teeth, tan, upper body, dark skin, tongue, orange eyes","woman, girl, breasts, score_4,score_5,score_6, (deformed, distorted, disfigured:1.3), poorly drawn, bad anatomy, ugly, disgusting, blurry, girl, woman, breasts, female, vagina, clitoris, tits, zPDXL2-neg, woman, girl, female, long hair, (worst quality, low quality), abnormal hands, watermark, abnormal fingers, extra limbs, ugly eyes, ugly face, small balls ,"
29950856,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/6150ce7b-5d61-402e-abae-fd3b913caf5d/original=true/6150ce7b-5d61-402e-abae-fd3b913caf5d.jpeg,2024-09-18T00:05:00.000Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up, rating explicit, male focus, sexy, 1boy, 19 years old, todoroki shouto, boku no hero academia, two-tone hair, from side, all fours, thigh, ass, anal object insertion, butt plug,  testicles, erection, precum, precum dripping, jewelry, fancy, lace trim, bottomless, light, dark, geometric pattern, g0thicPXL, glowing, neon, amazing quality, best aesthetic<lora:xl_more_art-full_v1:0.5>,<lora:g0th1cPXL:0.8>,<lora:add-detail-xl:1>","abs, text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
29950872,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/9661cf7d-cb13-4d22-b4e0-64735cf3c4bf/original=true/9661cf7d-cb13-4d22-b4e0-64735cf3c4bf.jpeg,2024-09-18T00:05:00.000Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up, rating explicit, male focus, 2boys, 18 years old, from side, yaoi, fucking, sex, anal sex, erection, testicles, pubic hair, orgasm, semen, light, dark, geometric pattern, glowing, neon, g0thicPXL,amazing quality,best aesthetic BREAK todoroki shouto, red hair, white hair, boku no hero academia, fucking, orgasm BREAK  hawks \(boku no hero academia\), gold eyes, giant red hawk wings, boku no hero academia, on stomach, bottomless, fucked silly, anal, deep penetration,  <lora:xl_more_art-full_v1:0.5>,<lora:g0th1cPXL:0.8>,<lora:add-detail-xl:1>","solo, text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
30074745,soloimageia,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/db35dfb0-0ea2-47d5-b027-d61d912d8656/original=true/db35dfb0-0ea2-47d5-b027-d61d912d8656.jpeg,2024-09-18T13:59:12.314Z,"score_9, score_8_up, score_7_up, score_6_up,
abs, male focus, spiked hair, multiple boys, 2boys, muscular, piercing, muscular male, bara, pectorals, jewelry, manly, necklace, one eye closed, tattoo, ear piercing, scar, topless male, smile, looking at viewer, biceps, yellow eyes, thick eyebrows, navel, belt, orange hair, animal ears, red eyes, artist name, thick arms, green hair, male swimwear, underwear, earrings, short hair, male underwear, large pectorals, obliques, pants, swim briefs, cat ears, nipples, teeth, tan, upper body, dark skin, tongue, orange eyes","woman, girl, breasts, score_4,score_5,score_6, (deformed, distorted, disfigured:1.3), poorly drawn, bad anatomy, ugly, disgusting, blurry, girl, woman, breasts, female, vagina, clitoris, tits, zPDXL2-neg, woman, girl, female, long hair, (worst quality, low quality), abnormal hands, watermark, abnormal fingers, extra limbs, ugly eyes, ugly face, small balls ,"
30142286,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/2f177ad5-7846-44b8-9e73-0236a37d9dc6/original=true/2f177ad5-7846-44b8-9e73-0236a37d9dc6.jpeg,2024-09-19T00:05:00.000Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up, rating explicit, male focus, sexy, 3boys,  group sex, faceless male, anal, oral, bondage, jockstrap, black leather chest harness, 19 years old, todoroki shouto, boku no hero academia, two-tone hair, semen, orgasm, semen dripping, testicles, erection, precum, precum dripping, light, dark, geometric pattern, g0thicPXL, glowing, neon, amazing quality, best aesthetic<lora:xl_more_art-full_v1:0.5>,<lora:g0th1cPXL:0.8>,<lora:add-detail-xl:1>","dildo, text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
30142311,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/c0b71a64-14fa-4056-b3c0-04698970e146/original=true/c0b71a64-14fa-4056-b3c0-04698970e146.jpeg,2024-09-19T00:05:00.000Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up, rating explicit, male focus, 2boys, 18 years old, yaoi, fucking, sex, anal sex, standing sex, erection, testicles, pubic hair, orgasm, semen, light, dark, geometric pattern, glowing, neon, g0thicPXL,amazing quality,best aesthetic BREAK todoroki shouto, red hair, white hair, boku no hero academia BREAK  hawks \(boku no hero academia\), gold eyes, giant red hawk wings, boku no hero academia,  , <lora:xl_more_art-full_v1:0.5>,<lora:g0th1cPXL:0.8>,<lora:add-detail-xl:1>","solo, text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
30142314,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/85e4e352-488c-47af-93e9-e8960840b7a3/original=true/85e4e352-488c-47af-93e9-e8960840b7a3.jpeg,2024-09-19T00:05:00.000Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up, rating explicit, male focus, 2boys, 18 years old, full body shot, cowgirl position, fucking, sex, light, dark, geometric pattern, glowing, neon, g0thicPXL,amazing quality,best aesthetic BREAK hawks \(boku no hero academia\), gold eyes, giant red hawk wings, boku no hero academia, cowgirl position, deep penetration,bottomless, erection, testicles, pubic hair, orgasm BREAK  todoroki shouto, red hair, white hair, boku no hero academia,erection, testicles, pubic hair, semen, orgasm, laying on back,bottomless, fucking  <lora:xl_more_art-full_v1:0.5>,<lora:g0th1cPXL:0.8>,<lora:add-detail-xl:1>","solo,female, women, girl,  text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
30314641,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/fed572ca-1581-402b-bb95-d5d12034abed/original=true/fed572ca-1581-402b-bb95-d5d12034abed.jpeg,2024-09-20T00:06:00.000Z,"score_9, score_8_up, score_7_up, score_6_up, score_5_up, rating explicit, male focus, yaoi, anal sex, torn clothes, size difference, brutal, veins, rough anal sex, deep anal, 1dk, portrait, outside, city, bleak landscape, glowing,neon,g0thicPXL,amazing quality,best aesthetic,BREAK horse monster, veins, torn clothes, mouth open wide, screaming, orgasm, tongue out, fucking, brutal, domination BREAK 20 year old boy, punk, goatee, blond hair, blue eyes, fucked silly, deep penetration, ahegao, brutal sex , erection, testicles, pubic hair, precum  <lora:add-detail-xl:1> <lora:xl_more_art-full_v1:0.5> <lora:g0th1cPXL:0.7>","text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
30314651,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/5a8dc80d-c1e9-4b0a-b329-8ee34e60c3df/original=true/5a8dc80d-c1e9-4b0a-b329-8ee34e60c3df.jpeg,2024-09-20T00:06:00.000Z,"score_9, score_8_up, score_7_up, score_6_up, score_5_up, rating explicit, male focus, yaoi, anal sex, torn clothes, size difference, brutal, veins, horse monster fucking punk, rough anal sex,  horse monster, veins, torn clothes, mouth open wide, screaming, orgasm, tongue out, sadomasiciam, domination, punk, goatee, deep penetration, ahegao, brutal sex, erection, testicles, pubic hair,outside, city, bleak landscape, glowing,neon,g0thicPXL,amazing quality,best aesthetic,<lora:add-detail-xl:1> <lora:xl_more_art-full_v1:0.5> <lora:g0th1cPXL:0.7>","solo, text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
30471535,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/4dce53d4-a51f-4aef-8325-0cdd1cbd3a9c/original=true/4dce53d4-a51f-4aef-8325-0cdd1cbd3a9c.jpeg,2024-09-21T00:05:00.000Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up, rating explicit, male focus, 1boy, 19 years old, solo, erik, long blue hair, blue eyes, necklace,earrings, sexy, from behind, ass, autumn colors, seductive, confident, geometric pattern, glowing, neon, g0thicPXL,amazing quality,best aesthetic <lora:xl_more_art-full_v1:0.5>,<lora:g0th1cPXL:0.8>,<lora:add-detail-xl:1>  <lora:erik:1>","nude, female, women, girl, fat, heavy, hefty, muscular, text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
30588468,canyayan,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/1d751e89-f59f-4383-b9a2-c9a916300705/original=true/1d751e89-f59f-4383-b9a2-c9a916300705.jpeg,2025-04-26T14:09:26.177Z,"cowboy shot,magazine_cover,colorful_background,opposing sides, simple_background,gondom,po_fu,
dutch_angle,1boy,reaching towards viewer,dynamic_pose,bara,buzz cut,toned_male,(slim waist:1.2), thick_thighs,",
30635625,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/18245958-4723-4962-bffe-73d9ee9efda1/original=true/18245958-4723-4962-bffe-73d9ee9efda1.jpeg,2024-09-22T00:05:00.000Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up, rating explicit, male focus, 1boy, 19 years old, full body shot, solo, erik, long blue hair, blue eyes, necklace,earrings, sexy, bottomless, from behind, walking away, ass, autumn colors, geometric pattern, glowing, neon, g0thicPXL,amazing quality,best aesthetic <lora:xl_more_art-full_v1:0.5>,<lora:g0th1cPXL:0.8>,<lora:add-detail-xl:1>  <lora:erik:1>","female, women, girl,text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
30818805,gtgiygus,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/36b223e0-e055-4046-9fd9-db4629f130be/original=true/36b223e0-e055-4046-9fd9-db4629f130be.jpeg,2024-09-23T00:05:00.000Z,"score_9,score_8_up,score_7_up,score_6_up,score_5_up, rating explicit, male focus, 2boys, yaoi, 18 years old, full body shot, nude, holding each other, from side, thigh, ass, neon, g0thicPXL,amazing quality,best aesthetic BREAK erik, blue hair, blue eyes, earrings, necklace, BREAK hero /(dragon quest xi/), brown hair, straight hair, blue eyes, <lora:xl_more_art-full_v1:0.5>,<lora:g0th1cPXL:0.8>,<lora:add-detail-xl:1> <lora:erik:1>","solo, female, women, girl, fat, heavy, hefty, text,lowres,bad,text,error,censored,bar censor,worst quality,bad quality,watermark,bad aesthetic,simple background"
